LATITUDE,LONGITUDE,STATION,STRATUM,YEAR,DATETIME,WTCPUE,NUMCPUE,COMMON,GENUS_SPECIES,SID,BOT_DEPTH,BOT_TEMP,SURF_TEMP,VESSEL,CRUISE,HAUL
60.6541,-168.71172,R-18,70,2017,8/4/2017__7:39:00_AM,0.3969,0.2308,starry_flounder,Platichthys_stellatus,10220,37,8.2,8.8,162,201702,13
60.6541,-168.71172,R-18,70,2017,8/4/2017__7:39:00_AM,0.2573,-9999,sea_raspberry,Gersemia_sp.,41201,37,8.2,8.8,162,201702,13
60.6541,-168.71172,R-18,70,2017,8/4/2017__7:39:00_AM,0.1535,4.1539,sturgeon_poacher,Podothecus_accipenserinus,20040,37,8.2,8.8,162,201702,13
60.6541,-168.71172,R-18,70,2017,8/4/2017__7:39:00_AM,2.0446,29.0771,walleye_pollock,Gadus_chalcogrammus,21740,37,8.2,8.8,162,201702,13
60.6541,-168.71172,R-18,70,2017,8/4/2017__7:39:00_AM,3.1816,-9999,Alaskan_hermit,Pagurus_ochotensis,69090,37,8.2,8.8,162,201702,13
60.6541,-168.71172,R-18,70,2017,8/4/2017__7:39:00_AM,0.7717,-9999,fat_whelk,Neptunea_ventricosa,71882,37,8.2,8.8,162,201702,13
60.6541,-168.71172,R-18,70,2017,8/4/2017__7:39:00_AM,0.4662,-9999,horsehair_crab,Erimacrus_isenbeckii,69400,37,8.2,8.8,162,201702,13
60.6541,-168.71172,R-18,70,2017,8/4/2017__7:39:00_AM,0.0081,-9999,splendid_hermit,Labidochirus_splendescens,69061,37,8.2,8.8,162,201702,13
60.6541,-168.71172,R-18,70,2017,8/4/2017__7:39:00_AM,0.1285,-9999,sea_onion,Boltenia_ovifera,98105,37,8.2,8.8,162,201702,13
61.01563,-170.81642,S-21,70,2017,8/3/2017__12:44:00_PM,3.5165,-9999,fuzzy_hermit_crab,Pagurus_trigonocheirus,69086,53,-0.6,10.5,94,201702,12
61.01563,-170.81642,S-21,70,2017,8/3/2017__12:44:00_PM,0.0355,-9999,sea_raspberry,Gersemia_sp.,41201,53,-0.6,10.5,94,201702,12
61.01563,-170.81642,S-21,70,2017,8/3/2017__12:44:00_PM,0.1572,-9999,,Neptunea_borealis,71835,53,-0.6,10.5,94,201702,12
61.01563,-170.81642,S-21,70,2017,8/3/2017__12:44:00_PM,0.0355,0.222,butterfly_sculpin,Hemilepidotus_papilio,21348,53,-0.6,10.5,94,201702,12
61.01563,-170.81642,S-21,70,2017,8/3/2017__12:44:00_PM,0.5301,3.5518,Pacific_herring,Clupea_pallasii,21110,53,-0.6,10.5,94,201702,12
61.01563,-170.81642,S-21,70,2017,8/3/2017__12:44:00_PM,13.4919,27.0824,yellowfin_sole,Limanda_aspera,10210,53,-0.6,10.5,94,201702,12
61.01563,-170.81642,S-21,70,2017,8/3/2017__12:44:00_PM,0.0273,-9999,shrew_whelk,Colus_halli,71731,53,-0.6,10.5,94,201702,12
61.01563,-170.81642,S-21,70,2017,8/3/2017__12:44:00_PM,0.1048,-9999,hairy_cockle,Ciliatoclinocardium_ciliatum,74983,53,-0.6,10.5,94,201702,12
61.01563,-170.81642,S-21,70,2017,8/3/2017__12:44:00_PM,0.1068,-9999,snail__egg,gastropod_egg,71001,53,-0.6,10.5,94,201702,12
61.01563,-170.81642,S-21,70,2017,8/3/2017__12:44:00_PM,2.8104,0.444,Alaska_skate,Bathyraja_parmifera,471,53,-0.6,10.5,94,201702,12
61.01563,-170.81642,S-21,70,2017,8/3/2017__12:44:00_PM,0.3818,0.444,Pacific_cod,Gadus_macrocephalus,21720,53,-0.6,10.5,94,201702,12
61.01563,-170.81642,S-21,70,2017,8/3/2017__12:44:00_PM,0.3747,-9999,circumboreal_toad_crab,Hyas_coarctatus,68577,53,-0.6,10.5,94,201702,12
61.01563,-170.81642,S-21,70,2017,8/3/2017__12:44:00_PM,0.1265,3.1078,Sakhalin_sole,Limanda_sakhalinensis,10212,53,-0.6,10.5,94,201702,12
61.01563,-170.81642,S-21,70,2017,8/3/2017__12:44:00_PM,26.4698,48.8372,walleye_pollock,Gadus_chalcogrammus,21740,53,-0.6,10.5,94,201702,12
61.01563,-170.81642,S-21,70,2017,8/3/2017__12:44:00_PM,0.5106,-9999,purple-orange_sea_star,Asterias_amurensis,81742,53,-0.6,10.5,94,201702,12
61.01563,-170.81642,S-21,70,2017,8/3/2017__12:44:00_PM,0.9923,3.3298,Bering_flounder,Hippoglossoides_robustus,10140,53,-0.6,10.5,94,201702,12
61.01563,-170.81642,S-21,70,2017,8/3/2017__12:44:00_PM,0.1172,0.222,marbled_eelpout,Lycodes_raridens,24184,53,-0.6,10.5,94,201702,12
61.01858,-168.03206,S-01,70,2017,9/2/2017__9:10:00_AM,0.0202,-9999,,Aplidium_sp.,98312,30,9.3,10.1,162,201702,88
61.01858,-168.03206,S-01,70,2017,9/2/2017__9:10:00_AM,0.0702,-9999,empty_bivalve_shells,,99993,30,9.3,10.1,162,201702,88
61.01858,-168.03206,S-01,70,2017,9/2/2017__9:10:00_AM,0.0214,-9999,sea_raspberry,Gersemia_sp.,41201,30,9.3,10.1,162,201702,88
61.01858,-168.03206,S-01,70,2017,9/2/2017__9:10:00_AM,0.0107,-9999,oblique_smoothcockle,Serripes_notabilis,75287,30,9.3,10.1,162,201702,88
61.01858,-168.03206,S-01,70,2017,9/2/2017__9:10:00_AM,2.1463,1.6664,Pacific_halibut,Hippoglossus_stenolepis,10120,30,9.3,10.1,162,201702,88
61.01858,-168.03206,S-01,70,2017,9/2/2017__9:10:00_AM,0.0417,5.2373,whitespotted_greenling,Hexagrammos_stelleri,21932,30,9.3,10.1,162,201702,88
61.01858,-168.03206,S-01,70,2017,9/2/2017__9:10:00_AM,0.0024,0.2381,Arctic_staghorn_sculpin,Gymnocanthus_tricuspis,21315,30,9.3,10.1,162,201702,88
61.01858,-168.03206,S-01,70,2017,9/2/2017__9:10:00_AM,0.0143,-9999,circumboreal_toad_crab,Hyas_coarctatus,68577,30,9.3,10.1,162,201702,88
61.01858,-168.03206,S-01,70,2017,9/2/2017__9:10:00_AM,0.5237,1.4284,plain_sculpin,Myoxocephalus_jaok,21371,30,9.3,10.1,162,201702,88
61.01858,-168.03206,S-01,70,2017,9/2/2017__9:10:00_AM,0.0012,-9999,polychaete_worm_unid.,Polychaeta,50000,30,9.3,10.1,162,201702,88
61.01858,-168.03206,S-01,70,2017,9/2/2017__9:10:00_AM,0.1643,-9999,sponge_unid.,Porifera,91000,30,9.3,10.1,162,201702,88
61.01858,-168.03206,S-01,70,2017,9/2/2017__9:10:00_AM,1.57,42.3744,rainbow_smelt,Osmerus_mordax,23055,30,9.3,10.1,162,201702,88
61.01858,-168.03206,S-01,70,2017,9/2/2017__9:10:00_AM,0.3809,-9999,,Chrysaora_melanaster,40504,30,9.3,10.1,162,201702,88
61.01858,-168.03206,S-01,70,2017,9/2/2017__9:10:00_AM,0.0002,-9999,depressed_scale_worm,Eunoe_depressa,56312,30,9.3,10.1,162,201702,88
61.01858,-168.03206,S-01,70,2017,9/2/2017__9:10:00_AM,0.1262,-9999,hairy_hermit_crab,Pagurus_capillatus,69120,30,9.3,10.1,162,201702,88
61.01858,-168.03206,S-01,70,2017,9/2/2017__9:10:00_AM,0.0119,-9999,humpy_shrimp,Pandalus_goniurus,66045,30,9.3,10.1,162,201702,88
61.01858,-168.03206,S-01,70,2017,9/2/2017__9:10:00_AM,2.1663,8.5701,Alaska_plaice,Pleuronectes_quadrituberculatus,10285,30,9.3,10.1,162,201702,88
61.01858,-168.03206,S-01,70,2017,9/2/2017__9:10:00_AM,0.0405,-9999,compound_ascidian_unid.,,98300,30,9.3,10.1,162,201702,88
61.01858,-168.03206,S-01,70,2017,9/2/2017__9:10:00_AM,0.1571,-9999,Alaskan_hermit,Pagurus_ochotensis,69090,30,9.3,10.1,162,201702,88
61.01858,-168.03206,S-01,70,2017,9/2/2017__9:10:00_AM,0.0298,1.9045,sturgeon_poacher,Podothecus_accipenserinus,20040,30,9.3,10.1,162,201702,88
61.01858,-168.03206,S-01,70,2017,9/2/2017__9:10:00_AM,0.3083,-9999,empty_gastropod_shells,,99994,30,9.3,10.1,162,201702,88
61.01858,-168.03206,S-01,70,2017,9/2/2017__9:10:00_AM,12.1648,6.4276,starry_flounder,Platichthys_stellatus,10220,30,9.3,10.1,162,201702,88
61.01858,-168.03206,S-01,70,2017,9/2/2017__9:10:00_AM,0.0024,-9999,,Urticina_sp.,43040,30,9.3,10.1,162,201702,88
61.01858,-168.03206,S-01,70,2017,9/2/2017__9:10:00_AM,0.0155,-9999,,Crangon_sp.,66502,30,9.3,10.1,162,201702,88
61.01858,-168.03206,S-01,70,2017,9/2/2017__9:10:00_AM,0.0214,-9999,northern_horsemussel,Modiolus_modiolus,74060,30,9.3,10.1,162,201702,88
61.01858,-168.03206,S-01,70,2017,9/2/2017__9:10:00_AM,23.1631,222.8229,walleye_pollock,Gadus_chalcogrammus,21740,30,9.3,10.1,162,201702,88
61.01858,-168.03206,S-01,70,2017,9/2/2017__9:10:00_AM,0.125,-9999,sea_potato,Styela_rustica,98082,30,9.3,10.1,162,201702,88
61.01858,-168.03206,S-01,70,2017,9/2/2017__9:10:00_AM,0.0024,-9999,leafy_bryozoan,Flustra_serrulata,95030,30,9.3,10.1,162,201702,88
61.01858,-168.03206,S-01,70,2017,9/2/2017__9:10:00_AM,0.0012,-9999,snail__egg,gastropod_egg,71001,30,9.3,10.1,162,201702,88
61.01858,-168.03206,S-01,70,2017,9/2/2017__9:10:00_AM,0.2381,-9999,sea_onion,Boltenia_ovifera,98105,30,9.3,10.1,162,201702,88
61.01858,-168.03206,S-01,70,2017,9/2/2017__9:10:00_AM,74.8218,-9999,purple-orange_sea_star,Asterias_amurensis,81742,30,9.3,10.1,162,201702,88
61.01858,-168.03206,S-01,70,2017,9/2/2017__9:10:00_AM,0.4714,11.9029,Pacific_herring,Clupea_pallasii,21110,30,9.3,10.1,162,201702,88
61.01858,-168.03206,S-01,70,2017,9/2/2017__9:10:00_AM,0.0095,-9999,gigantic_anemone,Metridium_farcimen,43021,30,9.3,10.1,162,201702,88
61.01858,-168.03206,S-01,70,2017,9/2/2017__9:10:00_AM,8.7368,296.6211,northern_rock_sole,Lepidopsetta_polyxystra,10261,30,9.3,10.1,162,201702,88
61.01858,-168.03206,S-01,70,2017,9/2/2017__9:10:00_AM,91.5098,824.3972,yellowfin_sole,Limanda_aspera,10210,30,9.3,10.1,162,201702,88
61.01858,-168.03206,S-01,70,2017,9/2/2017__9:10:00_AM,3.8566,1.1903,Pacific_cod,Gadus_macrocephalus,21720,30,9.3,10.1,162,201702,88
61.01858,-168.03206,S-01,70,2017,9/2/2017__9:10:00_AM,14.7549,370.1812,saffron_cod,Eleginus_gracilis,21735,30,9.3,10.1,162,201702,88
61.01858,-168.03206,S-01,70,2017,9/2/2017__9:10:00_AM,0.0012,-9999,bryozoan_unid.,Bryozoa,95000,30,9.3,10.1,162,201702,88
61.31405,-169.46294,T-19,70,2017,8/4/2017__12:30:00_PM,4.9529,-9999,fuzzy_hermit_crab,Pagurus_trigonocheirus,69086,40,4.4,10.9,94,201702,16
61.31405,-169.46294,T-19,70,2017,8/4/2017__12:30:00_PM,15.7978,-9999,purple-orange_sea_star,Asterias_amurensis,81742,40,4.4,10.9,94,201702,16
61.31405,-169.46294,T-19,70,2017,8/4/2017__12:30:00_PM,0.1096,-9999,circumboreal_toad_crab,Hyas_coarctatus,68577,40,4.4,10.9,94,201702,16
61.31405,-169.46294,T-19,70,2017,8/4/2017__12:30:00_PM,4.1043,-9999,sea_potato,Styela_rustica,98082,40,4.4,10.9,94,201702,16
61.31405,-169.46294,T-19,70,2017,8/4/2017__12:30:00_PM,0.06,-9999,sea_raspberry,Gersemia_sp.,41201,40,4.4,10.9,94,201702,16
61.31405,-169.46294,T-19,70,2017,8/4/2017__12:30:00_PM,0.0045,-9999,snow_crab,Chionoecetes_opilio,68580,40,4.4,10.9,94,201702,16
61.31405,-169.46294,T-19,70,2017,8/4/2017__12:30:00_PM,0.0127,0.2274,Bering_flounder,Hippoglossoides_robustus,10140,40,4.4,10.9,94,201702,16
61.31405,-169.46294,T-19,70,2017,8/4/2017__12:30:00_PM,16.7348,14.3286,Pacific_cod,Gadus_macrocephalus,21720,40,4.4,10.9,94,201702,16
61.31405,-169.46294,T-19,70,2017,8/4/2017__12:30:00_PM,0.2813,-9999,splendid_hermit,Labidochirus_splendescens,69061,40,4.4,10.9,94,201702,16
61.31405,-169.46294,T-19,70,2017,8/4/2017__12:30:00_PM,75.0885,266.7841,yellowfin_sole,Limanda_aspera,10210,40,4.4,10.9,94,201702,16
61.31405,-169.46294,T-19,70,2017,8/4/2017__12:30:00_PM,0.0359,0.2274,Alaska_skate_egg_case,Bathyraja_parmifera_egg_case,474,40,4.4,10.9,94,201702,16
61.31405,-169.46294,T-19,70,2017,8/4/2017__12:30:00_PM,0.2122,-9999,snail__egg,gastropod_egg,71001,40,4.4,10.9,94,201702,16
61.31405,-169.46294,T-19,70,2017,8/4/2017__12:30:00_PM,22.3025,42.9857,Alaska_plaice,Pleuronectes_quadrituberculatus,10285,40,4.4,10.9,94,201702,16
61.31405,-169.46294,T-19,70,2017,8/4/2017__12:30:00_PM,0.2768,-9999,fat_whelk,Neptunea_ventricosa,71882,40,4.4,10.9,94,201702,16
61.31405,-169.46294,T-19,70,2017,8/4/2017__12:30:00_PM,6.1413,2.7292,Pacific_halibut,Hippoglossus_stenolepis,10120,40,4.4,10.9,94,201702,16
61.68644,-171.58939,U-22,81,2017,8/2/2017__3:32:00_PM,1.0703,12.4448,Bering_flounder,Hippoglossoides_robustus,10140,55,-1.3,11.2,94,201702,8
61.68644,-171.58939,U-22,81,2017,8/2/2017__3:32:00_PM,0.0353,-9999,rusty_moonsnail,Cryptonatica_russa,71537,55,-1.3,11.2,94,201702,8
61.68644,-171.58939,U-22,81,2017,8/2/2017__3:32:00_PM,0.0423,-9999,empty_bivalve_shells,,99993,55,-1.3,11.2,94,201702,8
61.68644,-171.58939,U-22,81,2017,8/2/2017__3:32:00_PM,0.7295,-9999,fuzzy_hermit_crab,Pagurus_trigonocheirus,69086,55,-1.3,11.2,94,201702,8
61.68644,-171.58939,U-22,81,2017,8/2/2017__3:32:00_PM,0.1471,-9999,circumboreal_toad_crab,Hyas_coarctatus,68577,55,-1.3,11.2,94,201702,8
61.68644,-171.58939,U-22,81,2017,8/2/2017__3:32:00_PM,0.0147,-9999,,Chrysaora_melanaster,40504,55,-1.3,11.2,94,201702,8
61.68644,-171.58939,U-22,81,2017,8/2/2017__3:32:00_PM,40.9353,61.9978,walleye_pollock,Gadus_chalcogrammus,21740,55,-1.3,11.2,94,201702,8
61.68644,-171.58939,U-22,81,2017,8/2/2017__3:32:00_PM,1.5205,0.4525,marbled_eelpout,Lycodes_raridens,24184,55,-1.3,11.2,94,201702,8
61.68644,-171.58939,U-22,81,2017,8/2/2017__3:32:00_PM,0.3797,1.8102,butterfly_sculpin,Hemilepidotus_papilio,21348,55,-1.3,11.2,94,201702,8
61.68644,-171.58939,U-22,81,2017,8/2/2017__3:32:00_PM,6.0278,-9999,,Leptasterias_polaris,80590,55,-1.3,11.2,94,201702,8
61.68644,-171.58939,U-22,81,2017,8/2/2017__3:32:00_PM,0.1093,-9999,pale_moonsnail,Lunatia_pallida,71580,55,-1.3,11.2,94,201702,8
61.68644,-171.58939,U-22,81,2017,8/2/2017__3:32:00_PM,0.0475,0.2263,shorthorn_(=warty)_sculpin,Myoxocephalus_scorpius,21368,55,-1.3,11.2,94,201702,8
61.68644,-171.58939,U-22,81,2017,8/2/2017__3:32:00_PM,0.1446,-9999,,Leptasterias_arctica,80594,55,-1.3,11.2,94,201702,8
61.68644,-171.58939,U-22,81,2017,8/2/2017__3:32:00_PM,4.9825,4.0728,Alaska_plaice,Pleuronectes_quadrituberculatus,10285,55,-1.3,11.2,94,201702,8
61.68644,-171.58939,U-22,81,2017,8/2/2017__3:32:00_PM,0.706,0.4525,Pacific_cod,Gadus_macrocephalus,21720,55,-1.3,11.2,94,201702,8
61.68644,-171.58939,U-22,81,2017,8/2/2017__3:32:00_PM,0.0023,0.6788,capelin,Mallotus_villosus,23041,55,-1.3,11.2,94,201702,8
61.68781,-170.91189,U-21,81,2017,8/3/2017__7:30:00_AM,0.0213,-9999,splendid_hermit,Labidochirus_splendescens,69061,50,-1,9.6,94,201702,10
61.68781,-170.91189,U-21,81,2017,8/3/2017__7:30:00_AM,1.2985,2.4153,northern_rock_sole,Lepidopsetta_polyxystra,10261,50,-1,9.6,94,201702,10
61.68781,-170.91189,U-21,81,2017,8/3/2017__7:30:00_AM,23.3094,27.2265,Alaska_plaice,Pleuronectes_quadrituberculatus,10285,50,-1,9.6,94,201702,10
61.68781,-170.91189,U-21,81,2017,8/3/2017__7:30:00_AM,0.0053,-9999,,Polychaete_tubes,99998,50,-1,9.6,94,201702,10
61.68781,-170.91189,U-21,81,2017,8/3/2017__7:30:00_AM,0.7553,0.4391,plain_sculpin,Myoxocephalus_jaok,21371,50,-1,9.6,94,201702,10
61.68781,-170.91189,U-21,81,2017,8/3/2017__7:30:00_AM,52.7483,75.5316,walleye_pollock,Gadus_chalcogrammus,21740,50,-1,9.6,94,201702,10
61.68781,-170.91189,U-21,81,2017,8/3/2017__7:30:00_AM,0.13,-9999,circumboreal_toad_crab,Hyas_coarctatus,68577,50,-1,9.6,94,201702,10
61.68781,-170.91189,U-21,81,2017,8/3/2017__7:30:00_AM,0.0641,-9999,angular_whelk,Buccinum_angulosum,72743,50,-1,9.6,94,201702,10
61.68781,-170.91189,U-21,81,2017,8/3/2017__7:30:00_AM,15.4115,27.8852,yellowfin_sole,Limanda_aspera,10210,50,-1,9.6,94,201702,10
61.68781,-170.91189,U-21,81,2017,8/3/2017__7:30:00_AM,0.0801,-9999,,Urticina_sp.,43040,50,-1,9.6,94,201702,10
61.68781,-170.91189,U-21,81,2017,8/3/2017__7:30:00_AM,0.0213,-9999,pale_moonsnail,Lunatia_pallida,71580,50,-1,9.6,94,201702,10
61.68781,-170.91189,U-21,81,2017,8/3/2017__7:30:00_AM,0.2005,-9999,longfinger_hermit,Pagurus_rathbuni,69095,50,-1,9.6,94,201702,10
61.68781,-170.91189,U-21,81,2017,8/3/2017__7:30:00_AM,0.0213,-9999,snail__egg,gastropod_egg,71001,50,-1,9.6,94,201702,10
61.68781,-170.91189,U-21,81,2017,8/3/2017__7:30:00_AM,0.0834,0.2196,variegated_snailfish,Liparis_gibbus,22205,50,-1,9.6,94,201702,10
61.68781,-170.91189,U-21,81,2017,8/3/2017__7:30:00_AM,0.2551,0.2196,marbled_eelpout,Lycodes_raridens,24184,50,-1,9.6,94,201702,10
61.68781,-170.91189,U-21,81,2017,8/3/2017__7:30:00_AM,19.0015,-9999,snow_crab,Chionoecetes_opilio,68580,50,-1,9.6,94,201702,10
61.68781,-170.91189,U-21,81,2017,8/3/2017__7:30:00_AM,0.707,0.4391,Alaska_skate,Bathyraja_parmifera,471,50,-1,9.6,94,201702,10
61.68781,-170.91189,U-21,81,2017,8/3/2017__7:30:00_AM,0.0457,-9999,purple-orange_sea_star,Asterias_amurensis,81742,50,-1,9.6,94,201702,10
61.68781,-170.91189,U-21,81,2017,8/3/2017__7:30:00_AM,1.5405,-9999,,Chrysaora_melanaster,40504,50,-1,9.6,94,201702,10
61.68781,-170.91189,U-21,81,2017,8/3/2017__7:30:00_AM,1.9783,-9999,basketstar,Gorgonocephalus_eucnemis,83020,50,-1,9.6,94,201702,10
61.68781,-170.91189,U-21,81,2017,8/3/2017__7:30:00_AM,0.758,-9999,,Leptasterias_polaris,80590,50,-1,9.6,94,201702,10
61.68781,-170.91189,U-21,81,2017,8/3/2017__7:30:00_AM,0.0242,0.2196,skate_egg_case_unid.,,401,50,-1,9.6,94,201702,10
61.68781,-170.91189,U-21,81,2017,8/3/2017__7:30:00_AM,0.783,-9999,empty_gastropod_shells,,99994,50,-1,9.6,94,201702,10
61.68781,-170.91189,U-21,81,2017,8/3/2017__7:30:00_AM,0.346,8.5632,Sakhalin_sole,Limanda_sakhalinensis,10212,50,-1,9.6,94,201702,10
61.68781,-170.91189,U-21,81,2017,8/3/2017__7:30:00_AM,4.2357,-9999,,Neptunea_heros,71884,50,-1,9.6,94,201702,10
61.68781,-170.91189,U-21,81,2017,8/3/2017__7:30:00_AM,0.0883,-9999,sea_raspberry,Gersemia_sp.,41201,50,-1,9.6,94,201702,10
61.68781,-170.91189,U-21,81,2017,8/3/2017__7:30:00_AM,0.0268,-9999,,Neptunea_borealis,71835,50,-1,9.6,94,201702,10
61.68781,-170.91189,U-21,81,2017,8/3/2017__7:30:00_AM,2.6831,1.7565,Pacific_cod,Gadus_macrocephalus,21720,50,-1,9.6,94,201702,10
61.68781,-170.91189,U-21,81,2017,8/3/2017__7:30:00_AM,4.4228,-9999,fuzzy_hermit_crab,Pagurus_trigonocheirus,69086,50,-1,9.6,94,201702,10
61.68781,-170.91189,U-21,81,2017,8/3/2017__7:30:00_AM,2.2484,11.4176,Bering_flounder,Hippoglossoides_robustus,10140,50,-1,9.6,94,201702,10
61.68781,-170.91189,U-21,81,2017,8/3/2017__7:30:00_AM,1.4377,-9999,sea_potato,Styela_rustica,98082,50,-1,9.6,94,201702,10
61.68781,-170.91189,U-21,81,2017,8/3/2017__7:30:00_AM,0.0479,1.9761,Arctic_cod,Boreogadus_saida,21725,50,-1,9.6,94,201702,10
61.6908,-167.41261,U-02,70,2017,8/26/2017__7:44:00_AM,0.6389,-9999,,Neptunea_sp.,71800,24,9.5,10.8,94,201702,54
61.6908,-167.41261,U-02,70,2017,8/26/2017__7:44:00_AM,0.0961,-9999,,Microporina_articulata,95100,24,9.5,10.8,94,201702,54
61.6908,-167.41261,U-02,70,2017,8/26/2017__7:44:00_AM,0.0079,0.22,Bering_flounder,Hippoglossoides_robustus,10140,24,9.5,10.8,94,201702,54
61.6908,-167.41261,U-02,70,2017,8/26/2017__7:44:00_AM,0.4642,8.14,northern_rock_sole,Lepidopsetta_polyxystra,10261,24,9.5,10.8,94,201702,54
61.6908,-167.41261,U-02,70,2017,8/26/2017__7:44:00_AM,2.2651,-9999,Alaskan_hermit,Pagurus_ochotensis,69090,24,9.5,10.8,94,201702,54
61.6908,-167.41261,U-02,70,2017,8/26/2017__7:44:00_AM,0.2191,-9999,empty_gastropod_shells,,99994,24,9.5,10.8,94,201702,54
61.6908,-167.41261,U-02,70,2017,8/26/2017__7:44:00_AM,0.1562,0.22,starry_flounder,Platichthys_stellatus,10220,24,9.5,10.8,94,201702,54
61.6908,-167.41261,U-02,70,2017,8/26/2017__7:44:00_AM,0.1742,-9999,empty_bivalve_shells,,99993,24,9.5,10.8,94,201702,54
61.6908,-167.41261,U-02,70,2017,8/26/2017__7:44:00_AM,0.0009,0.22,veteran_poacher,Podothecus_veternus,20041,24,9.5,10.8,94,201702,54
61.6908,-167.41261,U-02,70,2017,8/26/2017__7:44:00_AM,0.3557,-9999,hairy_hermit_crab,Pagurus_capillatus,69120,24,9.5,10.8,94,201702,54
61.6908,-167.41261,U-02,70,2017,8/26/2017__7:44:00_AM,0.0191,-9999,,Balanus_sp.,65201,24,9.5,10.8,94,201702,54
61.6908,-167.41261,U-02,70,2017,8/26/2017__7:44:00_AM,2.9854,15.62,Alaska_plaice,Pleuronectes_quadrituberculatus,10285,24,9.5,10.8,94,201702,54
61.6908,-167.41261,U-02,70,2017,8/26/2017__7:44:00_AM,0.0229,8.8,rainbow_smelt,Osmerus_mordax,23055,24,9.5,10.8,94,201702,54
61.6908,-167.41261,U-02,70,2017,8/26/2017__7:44:00_AM,0.0431,-9999,basketstar,Gorgonocephalus_eucnemis,83020,24,9.5,10.8,94,201702,54
61.6908,-167.41261,U-02,70,2017,8/26/2017__7:44:00_AM,0.0084,0.88,,Triglops_sp.,21350,24,9.5,10.8,94,201702,54
61.6908,-167.41261,U-02,70,2017,8/26/2017__7:44:00_AM,0.0108,-9999,,Argis_sp.,66570,24,9.5,10.8,94,201702,54
61.6908,-167.41261,U-02,70,2017,8/26/2017__7:44:00_AM,60.6211,515.0205,yellowfin_sole,Limanda_aspera,10210,24,9.5,10.8,94,201702,54
61.6908,-167.41261,U-02,70,2017,8/26/2017__7:44:00_AM,3.1183,50.8201,saffron_cod,Eleginus_gracilis,21735,24,9.5,10.8,94,201702,54
61.6908,-167.41261,U-02,70,2017,8/26/2017__7:44:00_AM,0.059,-9999,,Leptasterias_arctica,80594,24,9.5,10.8,94,201702,54
61.6908,-167.41261,U-02,70,2017,8/26/2017__7:44:00_AM,0.0172,1.32,Bering_poacher,Occella_dodecaedron,20061,24,9.5,10.8,94,201702,54
61.6908,-167.41261,U-02,70,2017,8/26/2017__7:44:00_AM,0.0022,-9999,sevenspine_bay_shrimp,Crangon_septemspinosa,66548,24,9.5,10.8,94,201702,54
61.6908,-167.41261,U-02,70,2017,8/26/2017__7:44:00_AM,0.1089,-9999,splendid_hermit,Labidochirus_splendescens,69061,24,9.5,10.8,94,201702,54
61.6908,-167.41261,U-02,70,2017,8/26/2017__7:44:00_AM,0.4919,1.32,plain_sculpin,Myoxocephalus_jaok,21371,24,9.5,10.8,94,201702,54
61.6908,-167.41261,U-02,70,2017,8/26/2017__7:44:00_AM,0.0856,-9999,fuzzy_hermit_crab,Pagurus_trigonocheirus,69086,24,9.5,10.8,94,201702,54
62.3517,-167.43943,W-02,70,2017,8/31/2017__6:52:00_PM,0.0401,-9999,,Argis_sp.,66570,27,8.4,8.9,162,201702,83
62.3517,-167.43943,W-02,70,2017,8/31/2017__6:52:00_PM,0.0658,-9999,snail__egg,gastropod_egg,71001,27,8.4,8.9,162,201702,83
62.3517,-167.43943,W-02,70,2017,8/31/2017__6:52:00_PM,0.1467,3.8163,rainbow_smelt,Osmerus_mordax,23055,27,8.4,8.9,162,201702,83
62.3517,-167.43943,W-02,70,2017,8/31/2017__6:52:00_PM,1.4547,-9999,hairy_hermit_crab,Pagurus_capillatus,69120,27,8.4,8.9,162,201702,83
62.3517,-167.43943,W-02,70,2017,8/31/2017__6:52:00_PM,5.3357,32.6772,walleye_pollock,Gadus_chalcogrammus,21740,27,8.4,8.9,162,201702,83
62.3517,-167.43943,W-02,70,2017,8/31/2017__6:52:00_PM,5.2713,-9999,purple-orange_sea_star,Asterias_amurensis,81742,27,8.4,8.9,162,201702,83
62.3517,-167.43943,W-02,70,2017,8/31/2017__6:52:00_PM,0.1202,-9999,fat_whelk,Neptunea_ventricosa,71882,27,8.4,8.9,162,201702,83
62.63023,-166.74736,X-03,70,2017,8/18/2017__8:26:00_AM,0.0241,-9999,angular_whelk,Buccinum_angulosum,72743,26,8.6,11,94,201702,23
62.63023,-166.74736,X-03,70,2017,8/18/2017__8:26:00_AM,0.0168,-9999,circumboreal_toad_crab,Hyas_coarctatus,68577,26,8.6,11,94,201702,23
62.63023,-166.74736,X-03,70,2017,8/18/2017__8:26:00_AM,0.0726,-9999,basketstar,Gorgonocephalus_eucnemis,83020,26,8.6,11,94,201702,23
62.63023,-166.74736,X-03,70,2017,8/18/2017__8:26:00_AM,0.0315,-9999,bryozoan_unid.,Bryozoa,95000,26,8.6,11,94,201702,23
62.63023,-166.74736,X-03,70,2017,8/18/2017__8:26:00_AM,8.05,1.1487,Alaska_skate,Bathyraja_parmifera,471,26,8.6,11,94,201702,23
62.63023,-166.74736,X-03,70,2017,8/18/2017__8:26:00_AM,2.4766,5.2839,northern_rock_sole,Lepidopsetta_polyxystra,10261,26,8.6,11,94,201702,23
62.63023,-166.74736,X-03,70,2017,8/18/2017__8:26:00_AM,0.3446,-9999,,Chrysaora_melanaster,40504,26,8.6,11,94,201702,23
